shape of train set: 750
device : cuda
Epoch [1/150]	Batch [5/23]	Sample [160/750]	Loss: 1.922495	ClaTraAcc: 15.62%	CalValAcc: 17.33%	RegTraAcc: 0.00%	RegValAcc: 2.67%
Epoch [5/150]	Batch [5/23]	Sample [160/750]	Loss: 1.598956	ClaTraAcc: 37.50%	CalValAcc: 48.00%	RegTraAcc: 100.00%	RegValAcc: 97.33%
Epoch [5/150]	Batch [10/23]	Sample [320/750]	Loss: 1.585211	ClaTraAcc: 43.75%	CalValAcc: 49.33%	RegTraAcc: 97.92%	RegValAcc: 98.67%
Epoch [5/150]	Batch [15/23]	Sample [480/750]	Loss: 1.565847	ClaTraAcc: 42.90%	CalValAcc: 45.33%	RegTraAcc: 98.30%	RegValAcc: 98.67%
Epoch [5/150]	Batch [20/23]	Sample [640/750]	Loss: 1.580548	ClaTraAcc: 42.77%	CalValAcc: 40.00%	RegTraAcc: 98.44%	RegValAcc: 97.33%
Epoch [5/150]	Batch [23/23]	Sample [750/750]	Loss: 1.568145	ClaTraAcc: 43.45%	CalValAcc: 41.33%	RegTraAcc: 98.36%	RegValAcc: 94.67%
Epoch [6/150]	Batch [5/23]	Sample [160/750]	Loss: 1.542472	ClaTraAcc: 43.75%	CalValAcc: 42.67%	RegTraAcc: 100.00%	RegValAcc: 94.67%
Epoch [6/150]	Batch [10/23]	Sample [320/750]	Loss: 1.573176	ClaTraAcc: 43.23%	CalValAcc: 42.67%	RegTraAcc: 97.40%	RegValAcc: 96.00%
Epoch [6/150]	Batch [15/23]	Sample [480/750]	Loss: 1.548973	ClaTraAcc: 40.62%	CalValAcc: 41.33%	RegTraAcc: 98.30%	RegValAcc: 96.00%
Epoch [6/150]	Batch [20/23]	Sample [640/750]	Loss: 1.549709	ClaTraAcc: 42.77%	CalValAcc: 48.00%	RegTraAcc: 98.24%	RegValAcc: 96.00%
Epoch [6/150]	Batch [23/23]	Sample [750/750]	Loss: 1.549424	ClaTraAcc: 43.15%	CalValAcc: 44.00%	RegTraAcc: 98.21%	RegValAcc: 96.00%
Epoch [7/150]	Batch [5/23]	Sample [160/750]	Loss: 1.586310	ClaTraAcc: 34.38%	CalValAcc: 42.67%	RegTraAcc: 96.88%	RegValAcc: 96.00%
Epoch [7/150]	Batch [10/23]	Sample [320/750]	Loss: 1.551426	ClaTraAcc: 43.75%	CalValAcc: 46.67%	RegTraAcc: 98.96%	RegValAcc: 97.33%
Epoch [7/150]	Batch [15/23]	Sample [480/750]	Loss: 1.543412	ClaTraAcc: 45.45%	CalValAcc: 53.33%	RegTraAcc: 98.86%	RegValAcc: 97.33%
Epoch [7/150]	Batch [20/23]	Sample [640/750]	Loss: 1.552197	ClaTraAcc: 45.31%	CalValAcc: 48.00%	RegTraAcc: 98.63%	RegValAcc: 97.33%
Epoch [7/150]	Batch [23/23]	Sample [750/750]	Loss: 1.548822	ClaTraAcc: 46.28%	CalValAcc: 48.00%	RegTraAcc: 98.96%	RegValAcc: 96.00%
Epoch [8/150]	Batch [5/23]	Sample [160/750]	Loss: 1.547801	ClaTraAcc: 59.38%	CalValAcc: 45.33%	RegTraAcc: 96.88%	RegValAcc: 97.33%
Epoch [8/150]	Batch [10/23]	Sample [320/750]	Loss: 1.567360	ClaTraAcc: 43.23%	CalValAcc: 48.00%	RegTraAcc: 97.92%	RegValAcc: 97.33%
Epoch [8/150]	Batch [15/23]	Sample [480/750]	Loss: 1.566914	ClaTraAcc: 42.33%	CalValAcc: 56.00%	RegTraAcc: 97.73%	RegValAcc: 97.33%
Epoch [8/150]	Batch [20/23]	Sample [640/750]	Loss: 1.540631	ClaTraAcc: 42.77%	CalValAcc: 56.00%	RegTraAcc: 98.05%	RegValAcc: 97.33%
Epoch [8/150]	Batch [23/23]	Sample [750/750]	Loss: 1.550235	ClaTraAcc: 43.30%	CalValAcc: 56.00%	RegTraAcc: 98.36%	RegValAcc: 97.33%
Epoch [9/150]	Batch [5/23]	Sample [160/750]	Loss: 1.541276	ClaTraAcc: 50.00%	CalValAcc: 56.00%	RegTraAcc: 100.00%	RegValAcc: 97.33%
Epoch [9/150]	Batch [10/23]	Sample [320/750]	Loss: 1.562984	ClaTraAcc: 43.23%	CalValAcc: 56.00%	RegTraAcc: 98.96%	RegValAcc: 97.33%
Epoch [9/150]	Batch [15/23]	Sample [480/750]	Loss: 1.557483	ClaTraAcc: 43.47%	CalValAcc: 60.00%	RegTraAcc: 98.30%	RegValAcc: 97.33%
Epoch [9/150]	Batch [20/23]	Sample [640/750]	Loss: 1.547888	ClaTraAcc: 45.12%	CalValAcc: 65.33%	RegTraAcc: 97.66%	RegValAcc: 97.33%
Epoch [9/150]	Batch [23/23]	Sample [750/750]	Loss: 1.539818	ClaTraAcc: 45.39%	CalValAcc: 64.00%	RegTraAcc: 98.07%	RegValAcc: 96.00%
Epoch [10/150]	Batch [5/23]	Sample [160/750]	Loss: 1.551675	ClaTraAcc: 34.38%	CalValAcc: 70.67%	RegTraAcc: 96.88%	RegValAcc: 97.33%
Epoch [10/150]	Batch [10/23]	Sample [320/750]	Loss: 1.540992	ClaTraAcc: 43.75%	CalValAcc: 64.00%	RegTraAcc: 98.44%	RegValAcc: 97.33%
Epoch [10/150]	Batch [15/23]	Sample [480/750]	Loss: 1.517477	ClaTraAcc: 46.59%	CalValAcc: 65.33%	RegTraAcc: 98.30%	RegValAcc: 97.33%
Epoch [10/150]	Batch [20/23]	Sample [640/750]	Loss: 1.531216	ClaTraAcc: 46.68%	CalValAcc: 66.67%	RegTraAcc: 98.44%	RegValAcc: 96.00%
Epoch [10/150]	Batch [23/23]	Sample [750/750]	Loss: 1.546777	ClaTraAcc: 47.02%	CalValAcc: 61.33%	RegTraAcc: 98.51%	RegValAcc: 96.00%
Epoch [11/150]	Batch [5/23]	Sample [160/750]	Loss: 1.539333	ClaTraAcc: 53.12%	CalValAcc: 69.33%	RegTraAcc: 96.88%	RegValAcc: 96.00%
Epoch [11/150]	Batch [10/23]	Sample [320/750]	Loss: 1.532994	ClaTraAcc: 50.00%	CalValAcc: 68.00%	RegTraAcc: 98.44%	RegValAcc: 96.00%
Epoch [11/150]	Batch [15/23]	Sample [480/750]	Loss: 1.534433	ClaTraAcc: 51.14%	CalValAcc: 61.33%	RegTraAcc: 98.01%	RegValAcc: 96.00%
Epoch [11/150]	Batch [20/23]	Sample [640/750]	Loss: 1.523213	ClaTraAcc: 51.17%	CalValAcc: 72.00%	RegTraAcc: 98.05%	RegValAcc: 96.00%
Epoch [11/150]	Batch [23/23]	Sample [750/750]	Loss: 1.526786	ClaTraAcc: 51.04%	CalValAcc: 61.33%	RegTraAcc: 98.51%	RegValAcc: 96.00%
Epoch [12/150]	Batch [5/23]	Sample [160/750]	Loss: 1.547846	ClaTraAcc: 37.50%	CalValAcc: 68.00%	RegTraAcc: 100.00%	RegValAcc: 96.00%
Epoch [12/150]	Batch [10/23]	Sample [320/750]	Loss: 1.542238	ClaTraAcc: 42.71%	CalValAcc: 65.33%	RegTraAcc: 98.96%	RegValAcc: 96.00%
Epoch [12/150]	Batch [15/23]	Sample [480/750]	Loss: 1.519943	ClaTraAcc: 41.19%	CalValAcc: 62.67%	RegTraAcc: 98.86%	RegValAcc: 96.00%
Epoch [12/150]	Batch [20/23]	Sample [640/750]	Loss: 1.537938	ClaTraAcc: 44.53%	CalValAcc: 64.00%	RegTraAcc: 98.83%	RegValAcc: 97.33%
Epoch [12/150]	Batch [23/23]	Sample [750/750]	Loss: 1.528360	ClaTraAcc: 47.17%	CalValAcc: 65.33%	RegTraAcc: 98.96%	RegValAcc: 97.33%
Epoch [13/150]	Batch [5/23]	Sample [160/750]	Loss: 1.512228	ClaTraAcc: 71.88%	CalValAcc: 66.67%	RegTraAcc: 100.00%	RegValAcc: 96.00%
Epoch [13/150]	Batch [10/23]	Sample [320/750]	Loss: 1.520100	ClaTraAcc: 60.42%	CalValAcc: 62.67%	RegTraAcc: 98.96%	RegValAcc: 96.00%
Epoch [13/150]	Batch [15/23]	Sample [480/750]	Loss: 1.513497	ClaTraAcc: 58.52%	CalValAcc: 61.33%	RegTraAcc: 99.43%	RegValAcc: 96.00%
Epoch [13/150]	Batch [20/23]	Sample [640/750]	Loss: 1.522251	ClaTraAcc: 54.30%	CalValAcc: 66.67%	RegTraAcc: 98.83%	RegValAcc: 96.00%
Epoch [13/150]	Batch [23/23]	Sample [750/750]	Loss: 1.515051	ClaTraAcc: 55.36%	CalValAcc: 61.33%	RegTraAcc: 98.96%	RegValAcc: 96.00%
Epoch [14/150]	Batch [5/23]	Sample [160/750]	Loss: 1.518976	ClaTraAcc: 62.50%	CalValAcc: 64.00%	RegTraAcc: 100.00%	RegValAcc: 96.00%
Epoch [14/150]	Batch [10/23]	Sample [320/750]	Loss: 1.515744	ClaTraAcc: 52.08%	CalValAcc: 57.33%	RegTraAcc: 98.44%	RegValAcc: 96.00%
Epoch [14/150]	Batch [15/23]	Sample [480/750]	Loss: 1.521479	ClaTraAcc: 55.11%	CalValAcc: 64.00%	RegTraAcc: 98.58%	RegValAcc: 96.00%
Epoch [14/150]	Batch [20/23]	Sample [640/750]	Loss: 1.514300	ClaTraAcc: 56.64%	CalValAcc: 64.00%	RegTraAcc: 98.63%	RegValAcc: 96.00%
Epoch [14/150]	Batch [23/23]	Sample [750/750]	Loss: 1.542497	ClaTraAcc: 55.06%	CalValAcc: 62.67%	RegTraAcc: 98.96%	RegValAcc: 97.33%
Epoch [15/150]	Batch [5/23]	Sample [160/750]	Loss: 1.515597	ClaTraAcc: 56.25%	CalValAcc: 66.67%	RegTraAcc: 100.00%	RegValAcc: 96.00%
Epoch [15/150]	Batch [10/23]	Sample [320/750]	Loss: 1.510761	ClaTraAcc: 57.81%	CalValAcc: 69.33%	RegTraAcc: 98.96%	RegValAcc: 96.00%
Epoch [15/150]	Batch [15/23]	Sample [480/750]	Loss: 1.525580	ClaTraAcc: 55.11%	CalValAcc: 65.33%	RegTraAcc: 99.15%	RegValAcc: 96.00%
Epoch [15/150]	Batch [20/23]	Sample [640/750]	Loss: 1.524559	ClaTraAcc: 53.12%	CalValAcc: 65.33%	RegTraAcc: 99.22%	RegValAcc: 96.00%
Epoch [15/150]	Batch [23/23]	Sample [750/750]	Loss: 1.517527	ClaTraAcc: 52.68%	CalValAcc: 70.67%	RegTraAcc: 98.96%	RegValAcc: 96.00%
Epoch [16/150]	Batch [5/23]	Sample [160/750]	Loss: 1.524543	ClaTraAcc: 50.00%	CalValAcc: 70.67%	RegTraAcc: 100.00%	RegValAcc: 97.33%
Epoch [16/150]	Batch [10/23]	Sample [320/750]	Loss: 1.522123	ClaTraAcc: 48.44%	CalValAcc: 66.67%	RegTraAcc: 99.48%	RegValAcc: 97.33%
Epoch [16/150]	Batch [15/23]	Sample [480/750]	Loss: 1.519953	ClaTraAcc: 47.73%	CalValAcc: 61.33%	RegTraAcc: 98.86%	RegValAcc: 96.00%
Epoch [16/150]	Batch [20/23]	Sample [640/750]	Loss: 1.540674	ClaTraAcc: 50.20%	CalValAcc: 66.67%	RegTraAcc: 99.22%	RegValAcc: 96.00%
Epoch [16/150]	Batch [23/23]	Sample [750/750]	Loss: 1.540311	ClaTraAcc: 50.45%	CalValAcc: 66.67%	RegTraAcc: 99.26%	RegValAcc: 96.00%
Epoch [17/150]	Batch [5/23]	Sample [160/750]	Loss: 1.517002	ClaTraAcc: 56.25%	CalValAcc: 66.67%	RegTraAcc: 100.00%	RegValAcc: 96.00%
Epoch [17/150]	Batch [10/23]	Sample [320/750]	Loss: 1.510942	ClaTraAcc: 55.21%	CalValAcc: 69.33%	RegTraAcc: 99.48%	RegValAcc: 96.00%
Epoch [17/150]	Batch [15/23]	Sample [480/750]	Loss: 1.547988	ClaTraAcc: 54.55%	CalValAcc: 65.33%	RegTraAcc: 99.43%	RegValAcc: 96.00%
Epoch [17/150]	Batch [20/23]	Sample [640/750]	Loss: 1.512211	ClaTraAcc: 54.30%	CalValAcc: 68.00%	RegTraAcc: 99.22%	RegValAcc: 96.00%
Epoch [17/150]	Batch [23/23]	Sample [750/750]	Loss: 1.516766	ClaTraAcc: 56.10%	CalValAcc: 66.67%	RegTraAcc: 99.40%	RegValAcc: 96.00%
Epoch [18/150]	Batch [5/23]	Sample [160/750]	Loss: 1.508474	ClaTraAcc: 56.25%	CalValAcc: 68.00%	RegTraAcc: 100.00%	RegValAcc: 96.00%
Epoch [18/150]	Batch [10/23]	Sample [320/750]	Loss: 1.522191	ClaTraAcc: 48.96%	CalValAcc: 64.00%	RegTraAcc: 98.96%	RegValAcc: 97.33%
Epoch [18/150]	Batch [15/23]	Sample [480/750]	Loss: 1.542847	ClaTraAcc: 47.73%	CalValAcc: 68.00%	RegTraAcc: 99.15%	RegValAcc: 96.00%
Epoch [18/150]	Batch [20/23]	Sample [640/750]	Loss: 1.550672	ClaTraAcc: 49.80%	CalValAcc: 74.67%	RegTraAcc: 99.41%	RegValAcc: 96.00%
Epoch [18/150]	Batch [23/23]	Sample [750/750]	Loss: 1.543082	ClaTraAcc: 51.04%	CalValAcc: 66.67%	RegTraAcc: 99.55%	RegValAcc: 96.00%
Epoch [19/150]	Batch [5/23]	Sample [160/750]	Loss: 1.521552	ClaTraAcc: 62.50%	CalValAcc: 65.33%	RegTraAcc: 100.00%	RegValAcc: 96.00%
Epoch [19/150]	Batch [10/23]	Sample [320/750]	Loss: 1.539495	ClaTraAcc: 56.25%	CalValAcc: 68.00%	RegTraAcc: 100.00%	RegValAcc: 97.33%
Epoch [19/150]	Batch [15/23]	Sample [480/750]	Loss: 1.512938	ClaTraAcc: 55.11%	CalValAcc: 74.67%	RegTraAcc: 99.72%	RegValAcc: 97.33%
Epoch [19/150]	Batch [20/23]	Sample [640/750]	Loss: 1.512935	ClaTraAcc: 55.66%	CalValAcc: 66.67%	RegTraAcc: 99.41%	RegValAcc: 96.00%
Epoch [19/150]	Batch [23/23]	Sample [750/750]	Loss: 1.512191	ClaTraAcc: 56.40%	CalValAcc: 70.67%	RegTraAcc: 99.26%	RegValAcc: 96.00%
Epoch [20/150]	Batch [5/23]	Sample [160/750]	Loss: 1.523390	ClaTraAcc: 56.25%	CalValAcc: 72.00%	RegTraAcc: 96.88%	RegValAcc: 96.00%
Epoch [20/150]	Batch [10/23]	Sample [320/750]	Loss: 1.549176	ClaTraAcc: 51.04%	CalValAcc: 69.33%	RegTraAcc: 99.48%	RegValAcc: 96.00%
Epoch [20/150]	Batch [15/23]	Sample [480/750]	Loss: 1.516337	ClaTraAcc: 51.99%	CalValAcc: 70.67%	RegTraAcc: 99.72%	RegValAcc: 97.33%
Epoch [20/150]	Batch [20/23]	Sample [640/750]	Loss: 1.524733	ClaTraAcc: 51.95%	CalValAcc: 72.00%	RegTraAcc: 99.61%	RegValAcc: 97.33%
Epoch [20/150]	Batch [23/23]	Sample [750/750]	Loss: 1.514073	ClaTraAcc: 53.57%	CalValAcc: 69.33%	RegTraAcc: 99.26%	RegValAcc: 97.33%
Epoch [21/150]	Batch [5/23]	Sample [160/750]	Loss: 1.579936	ClaTraAcc: 28.12%	CalValAcc: 72.00%	RegTraAcc: 100.00%	RegValAcc: 97.33%
Epoch [21/150]	Batch [10/23]	Sample [320/750]	Loss: 1.521631	ClaTraAcc: 54.17%	CalValAcc: 72.00%	RegTraAcc: 99.48%	RegValAcc: 97.33%
Epoch [21/150]	Batch [15/23]	Sample [480/750]	Loss: 1.519605	ClaTraAcc: 51.99%	CalValAcc: 74.67%	RegTraAcc: 99.72%	RegValAcc: 97.33%
Epoch [21/150]	Batch [20/23]	Sample [640/750]	Loss: 1.560146	ClaTraAcc: 51.17%	CalValAcc: 70.67%	RegTraAcc: 99.61%	RegValAcc: 97.33%
Epoch [21/150]	Batch [23/23]	Sample [750/750]	Loss: 1.515545	ClaTraAcc: 52.83%	CalValAcc: 68.00%	RegTraAcc: 99.55%	RegValAcc: 97.33%
Epoch [22/150]	Batch [5/23]	Sample [160/750]	Loss: 1.514543	ClaTraAcc: 62.50%	CalValAcc: 69.33%	RegTraAcc: 100.00%	RegValAcc: 97.33%
Epoch [22/150]	Batch [10/23]	Sample [320/750]	Loss: 1.539683	ClaTraAcc: 54.69%	CalValAcc: 70.67%	RegTraAcc: 98.96%	RegValAcc: 97.33%
Epoch [22/150]	Batch [15/23]	Sample [480/750]	Loss: 1.521327	ClaTraAcc: 50.85%	CalValAcc: 69.33%	RegTraAcc: 99.43%	RegValAcc: 97.33%
Epoch [22/150]	Batch [20/23]	Sample [640/750]	Loss: 1.515527	ClaTraAcc: 51.95%	CalValAcc: 72.00%	RegTraAcc: 98.83%	RegValAcc: 98.67%
Epoch [22/150]	Batch [23/23]	Sample [750/750]	Loss: 1.542637	ClaTraAcc: 53.57%	CalValAcc: 68.00%	RegTraAcc: 99.11%	RegValAcc: 98.67%
Epoch [23/150]	Batch [5/23]	Sample [160/750]	Loss: 1.519393	ClaTraAcc: 62.50%	CalValAcc: 70.67%	RegTraAcc: 96.88%	RegValAcc: 98.67%
Epoch [23/150]	Batch [10/23]	Sample [320/750]	Loss: 1.518205	ClaTraAcc: 60.94%	CalValAcc: 69.33%	RegTraAcc: 99.48%	RegValAcc: 98.67%
Epoch [23/150]	Batch [15/23]	Sample [480/750]	Loss: 1.537010	ClaTraAcc: 60.51%	CalValAcc: 68.00%	RegTraAcc: 99.43%	RegValAcc: 97.33%
Epoch [23/150]	Batch [20/23]	Sample [640/750]	Loss: 1.518075	ClaTraAcc: 55.66%	CalValAcc: 68.00%	RegTraAcc: 99.41%	RegValAcc: 96.00%
Epoch [23/150]	Batch [23/23]	Sample [750/750]	Loss: 1.532820	ClaTraAcc: 55.65%	CalValAcc: 65.33%	RegTraAcc: 99.55%	RegValAcc: 97.33%
Epoch [24/150]	Batch [5/23]	Sample [160/750]	Loss: 1.526501	ClaTraAcc: 53.12%	CalValAcc: 61.33%	RegTraAcc: 100.00%	RegValAcc: 97.33%
Epoch [24/150]	Batch [10/23]	Sample [320/750]	Loss: 1.516582	ClaTraAcc: 59.90%	CalValAcc: 68.00%	RegTraAcc: 100.00%	RegValAcc: 97.33%
Epoch [24/150]	Batch [15/23]	Sample [480/750]	Loss: 1.510731	ClaTraAcc: 57.39%	CalValAcc: 68.00%	RegTraAcc: 99.43%	RegValAcc: 98.67%
Epoch [24/150]	Batch [20/23]	Sample [640/750]	Loss: 1.547330	ClaTraAcc: 57.23%	CalValAcc: 72.00%	RegTraAcc: 99.41%	RegValAcc: 97.33%
Epoch [24/150]	Batch [23/23]	Sample [750/750]	Loss: 1.510683	ClaTraAcc: 59.67%	CalValAcc: 72.00%	RegTraAcc: 99.55%	RegValAcc: 98.67%
Epoch [25/150]	Batch [5/23]	Sample [160/750]	Loss: 1.514033	ClaTraAcc: 50.00%	CalValAcc: 72.00%	RegTraAcc: 100.00%	RegValAcc: 98.67%
Epoch [25/150]	Batch [10/23]	Sample [320/750]	Loss: 1.509691	ClaTraAcc: 55.73%	CalValAcc: 72.00%	RegTraAcc: 100.00%	RegValAcc: 98.67%
Epoch [25/150]	Batch [15/23]	Sample [480/750]	Loss: 1.508366	ClaTraAcc: 55.11%	CalValAcc: 69.33%	RegTraAcc: 99.43%	RegValAcc: 98.67%
Epoch [25/150]	Batch [20/23]	Sample [640/750]	Loss: 1.519963	ClaTraAcc: 54.69%	CalValAcc: 61.33%	RegTraAcc: 99.41%	RegValAcc: 97.33%
Epoch [25/150]	Batch [23/23]	Sample [750/750]	Loss: 1.507873	ClaTraAcc: 54.17%	CalValAcc: 66.67%	RegTraAcc: 99.55%	RegValAcc: 97.33%
Epoch [26/150]	Batch [5/23]	Sample [160/750]	Loss: 1.525219	ClaTraAcc: 40.62%	CalValAcc: 70.67%	RegTraAcc: 100.00%	RegValAcc: 98.67%
Epoch [26/150]	Batch [10/23]	Sample [320/750]	Loss: 1.512394	ClaTraAcc: 50.52%	CalValAcc: 73.33%	RegTraAcc: 99.48%	RegValAcc: 98.67%
Epoch [26/150]	Batch [15/23]	Sample [480/750]	Loss: 1.514560	ClaTraAcc: 54.55%	CalValAcc: 68.00%	RegTraAcc: 99.72%	RegValAcc: 98.67%
Epoch [26/150]	Batch [20/23]	Sample [640/750]	Loss: 1.534759	ClaTraAcc: 52.54%	CalValAcc: 70.67%	RegTraAcc: 99.61%	RegValAcc: 97.33%
Epoch [26/150]	Batch [23/23]	Sample [750/750]	Loss: 1.544642	ClaTraAcc: 53.12%	CalValAcc: 72.00%	RegTraAcc: 99.55%	RegValAcc: 97.33%
Epoch [27/150]	Batch [5/23]	Sample [160/750]	Loss: 1.541844	ClaTraAcc: 50.00%	CalValAcc: 69.33%	RegTraAcc: 100.00%	RegValAcc: 96.00%
Epoch [27/150]	Batch [10/23]	Sample [320/750]	Loss: 1.506320	ClaTraAcc: 52.60%	CalValAcc: 68.00%	RegTraAcc: 100.00%	RegValAcc: 97.33%
Epoch [27/150]	Batch [15/23]	Sample [480/750]	Loss: 1.507657	ClaTraAcc: 56.82%	CalValAcc: 69.33%	RegTraAcc: 100.00%	RegValAcc: 97.33%
Epoch [27/150]	Batch [20/23]	Sample [640/750]	Loss: 1.510288	ClaTraAcc: 56.84%	CalValAcc: 66.67%	RegTraAcc: 99.80%	RegValAcc: 97.33%
Epoch [27/150]	Batch [23/23]	Sample [750/750]	Loss: 1.526962	ClaTraAcc: 56.10%	CalValAcc: 68.00%	RegTraAcc: 99.55%	RegValAcc: 98.67%
Epoch [28/150]	Batch [5/23]	Sample [160/750]	Loss: 1.532593	ClaTraAcc: 62.50%	CalValAcc: 68.00%	RegTraAcc: 100.00%	RegValAcc: 98.67%
Epoch [28/150]	Batch [10/23]	Sample [320/750]	Loss: 1.534285	ClaTraAcc: 56.25%	CalValAcc: 70.67%	RegTraAcc: 100.00%	RegValAcc: 98.67%
Epoch [28/150]	Batch [15/23]	Sample [480/750]	Loss: 1.508460	ClaTraAcc: 56.82%	CalValAcc: 70.67%	RegTraAcc: 100.00%	RegValAcc: 98.67%
Epoch [28/150]	Batch [20/23]	Sample [640/750]	Loss: 1.501808	ClaTraAcc: 56.64%	CalValAcc: 77.33%	RegTraAcc: 99.80%	RegValAcc: 98.67%
Epoch [28/150]	Batch [23/23]	Sample [750/750]	Loss: 1.537282	ClaTraAcc: 54.61%	CalValAcc: 70.67%	RegTraAcc: 99.85%	RegValAcc: 98.67%
Epoch [29/150]	Batch [5/23]	Sample [160/750]	Loss: 1.514321	ClaTraAcc: 65.62%	CalValAcc: 64.00%	RegTraAcc: 100.00%	RegValAcc: 98.67%
Epoch [29/150]	Batch [10/23]	Sample [320/750]	Loss: 1.530216	ClaTraAcc: 57.81%	CalValAcc: 73.33%	RegTraAcc: 100.00%	RegValAcc: 98.67%
Epoch [29/150]	Batch [15/23]	Sample [480/750]	Loss: 1.502387	ClaTraAcc: 59.38%	CalValAcc: 73.33%	RegTraAcc: 100.00%	RegValAcc: 98.67%
Epoch [29/150]	Batch [20/23]	Sample [640/750]	Loss: 1.506927	ClaTraAcc: 58.01%	CalValAcc: 72.00%	RegTraAcc: 100.00%	RegValAcc: 98.67%
Epoch [29/150]	Batch [23/23]	Sample [750/750]	Loss: 1.506467	ClaTraAcc: 56.70%	CalValAcc: 69.33%	RegTraAcc: 100.00%	RegValAcc: 98.67%
Epoch [30/150]	Batch [5/23]	Sample [160/750]	Loss: 1.503933	ClaTraAcc: 68.75%	CalValAcc: 76.00%	RegTraAcc: 100.00%	RegValAcc: 98.67%
Epoch [30/150]	Batch [10/23]	Sample [320/750]	Loss: 1.499962	ClaTraAcc: 63.02%	CalValAcc: 74.67%	RegTraAcc: 100.00%	RegValAcc: 98.67%
Epoch [30/150]	Batch [15/23]	Sample [480/750]	Loss: 1.540261	ClaTraAcc: 56.53%	CalValAcc: 70.67%	RegTraAcc: 100.00%	RegValAcc: 98.67%
Epoch [30/150]	Batch [20/23]	Sample [640/750]	Loss: 1.502705	ClaTraAcc: 55.86%	CalValAcc: 69.33%	RegTraAcc: 100.00%	RegValAcc: 98.67%
